Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
58	March 1	Cleveland Cavaliers	W 113-107	E. Johnson , R. Pierce (22)	B. Benjamin , M. Cage (14)	R. Pierce (6)	Seattle Center Coliseum 13,647	32-26
59	March 3	Denver Nuggets	W 111-92	S. Kemp (21)	S. Kemp (13)	G. Payton (9)	Seattle Center Coliseum 9,865	33-26
60	March 5	@ Phoenix Suns	L 105-118	R. Pierce (23)	S. Kemp (19)	G. Payton (12)	Arizona Veterans Memorial Coliseum 14,496	33-27
61	March 7	New Jersey Nets	W 109-98	R. Pierce (27)	M. Cage (13)	N. McMillan (7)	Seattle Center Coliseum 13,419	34-27
62	March 8	@ Portland Trail Blazers	L 97-109	R. Pierce (28)	R. Pierce (10)	G. Payton (7)	Memorial Coliseum 12,888	34-28
63	March 10	Detroit Pistons	L 92-98	G. Payton (19)	S. Kemp (9)	N. McMillan (5)	Seattle Center Coliseum 13,098	34-29
64	March 11	@ Los Angeles Clippers	W 104-96	R. Pierce (19)	B. Benjamin , M. Cage (6)	G. Payton (9)	Los Angeles Memorial Sports Arena 10,912	35-29
65	March 15	Dallas Mavericks	W 109-100	R. Pierce (23)	S. Kemp (15)	G. Payton (8)	Seattle Center Coliseum 12,163	36-29
66	March 17	Golden State Warriors	L 107-119	R. Pierce (24)	S. Kemp (15)	R. Pierce (5)	Seattle Center Coliseum 13,163	36-30
67	March 19	@ Houston Rockets	W 112-91	R. Pierce (22)	M. Cage , S. Kemp (14)	G. Payton (11)	The Summit 15,122	37-30
68	March 21	@ San Antonio Spurs	L 96-101	E. Johnson (23)	S. Kemp (13)	D. Barros , M. Cage , N. McMillan (4)	HemisFair Arena 16,057	37-31
69	March 22	@ Dallas Mavericks	W 113-105	E. Johnson (31)	S. Kemp (17)	N. McMillan (8)	Reunion Arena 14,345	38-31
70	March 24	Houston Rockets	W 128-106	D. McKey (23)	M. Cage , S. Kemp (11)	N. McMillan , G. Payton (7)	Seattle Center Coliseum 11,377	39-31
71	March 27	Milwaukee Bucks	W 96-95	E. Johnson (21)	N. McMillan (7)	N. McMillan (6)	Seattle Center Coliseum 11,450	40-31
72	March 28	New York Knicks	L 87-92	S. Kemp (27)	S. Kemp (12)	N. McMillan (6)	Seattle Center Coliseum 14,812	40-32
