Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
56	March 3	@ Cleveland	W 100–89 (OT)	Tracy Murray (29)	Doug Christie , Oliver Miller (5)	Doug Christie (6)	Gund Arena 18,409	15-41
57	March 5	Detroit	L 84–105 (OT)	Sharone Wright (25)	Oliver Miller (8)	Damon Stoudamire (6)	SkyDome 22,968	15-42
58	March 6	New York	L 82–89 (OT)	Sharone Wright (18)	Oliver Miller , Sharone Wright (8)	Damon Stoudamire (15)	SkyDome 21,998	15-43
59	March 8	@ Miami	L 79–109 (OT)	Vincenzo Esposito (12)	Oliver Miller (10)	Damon Stoudamire (5)	Miami Arena 14,319	15-44
60	March 10	Dallas	W 128–112 (OT)	Damon Stoudamire (25)	Žan Tabak (14)	Damon Stoudamire (9)	SkyDome 21,873	16-44
61	March 12	@ Philadelphia	L 110–118 (OT)	Tracy Murray (31)	Oliver Miller (11)	Doug Christie , Alvin Robertson (8)	CoreStates Spectrum 8,806	16-45
63	March 17	@ Indiana	L 96–105 (OT)	Damon Stoudamire (23)	Tracy Murray (9)	Damon Stoudamire (12)	Market Square Arena 16,579	16-47
64	March 18	Denver	L 114–122 (OT)	Tracy Murray (40)	Oliver Miller (9)	Damon Stoudamire (16)	SkyDome 20,324	16-48
65	March 20	Charlotte	W 107–89 (OT)	Carlos Rogers , Damon Stoudamire (24)	Oliver Miller (15)	Damon Stoudamire (10)	SkyDome 22,033	17-48
66	March 22	San Antonio	L 108–120 (OT)	Tracy Murray (29)	Oliver Miller (12)	Damon Stoudamire (13)	SkyDome 25,964	17-49
67	March 24	Chicago	W 109–108 (OT)	Damon Stoudamire (30)	Oliver Miller , Tracy Murray (12)	Damon Stoudamire (11)	SkyDome 36,131	18-49
68	March 26	Atlanta	L 111–114 (OT)	Tracy Murray , Damon Stoudamire (30)	Oliver Miller , Tracy Murray (9)	Damon Stoudamire (12)	SkyDome 21,473	18-50
69	March 27	@ Philadelphia	L 94–103 (OT)	Žan Tabak (26)	Žan Tabak (11)	Alvin Robertson (6)	CoreStates Spectrum 7,411	18-51
70	March 29	Orlando	L 86–126 (OT)	Damon Stoudamire (15)	Carlos Rogers (9)	Damon Stoudamire (5)	SkyDome 35,681	18-52
