Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
49	February 1	Minnesota	W 109–101 (OT)	Paul Pierce (36)	Kendrick Perkins (11)	Rajon Rondo (8)	TD Banknorth Garden 18,624	40–9
50	February 3	@ Philadelphia	W 100–99 (OT)	Paul Pierce (29)	Glen Davis (11)	Rajon Rondo (8)	Wachovia Center 16,831	41–9
51	February 5	L.A. Lakers	L 109–110 (OT)	Ray Allen (22)	Kendrick Perkins (9)	Rajon Rondo (12)	TD Banknorth Garden 18,624	41–10
52	February 6	@ New York	W 110–100 (OT)	Paul Pierce (26)	Kevin Garnett (11)	Rajon Rondo (7)	Madison Square Garden 19,763	42–10
53	February 8	San Antonio	L 99–105 (OT)	Kevin Garnett (26)	Kevin Garnett (12)	Rajon Rondo (16)	TD Banknorth Garden 18,624	42–11
54	February 11	@ New Orleans	W 89–77 (OT)	Paul Pierce (30)	Kevin Garnett (10)	Rajon Rondo (11)	New Orleans Arena 18,080	43–11
55	February 12	@ Dallas	W 99–92 (OT)	Paul Pierce (31)	Rajon Rondo (15)	Rajon Rondo (14)	American Airlines Center 20,285	44–11
56	February 19	@ Utah	L 85–90 (OT)	Paul Pierce (20)	Kendrick Perkins (11)	Rajon Rondo (7)	EnergySolutions Arena 19,911	44–12
58	February 23	@ Denver	W 114–76 (OT)	Ray Allen (26)	Rajon Rondo (8)	Rajon Rondo (8)	Pepsi Center 19,784	46–12
59	February 25	@ L.A. Clippers	L 91–93 (OT)	Paul Pierce (20)	Kendrick Perkins , Leon Powe (9)	Ray Allen (6)	Staples Center 18,609	46–13
