Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
47	February 2	@ New Jersey	L 91–98 (OT)	Vince Carter (26)	Antonio Davis (12)	Chris Childs (5)	Continental Airlines Arena 20,049	27–20
48	February 4	@ Philadelphia	W 100–93 (OT)	Vince Carter (28)	Antonio Davis (9)	Vince Carter (6)	First Union Center 20,512	28–20
49	February 5	@ Washington	L 94–99 (OT)	Vince Carter (29)	Antonio Davis (8)	Chris Childs (11)	MCI Center 20,674	28–21
50	February 7	San Antonio	W 80–74 (OT)	Keon Clark (17)	Keon Clark , Eric Montross (12)	Alvin Williams (9)	Air Canada Centre 19,800	29–21
51	February 12	@ Cleveland	L 81–99 (OT)	Keon Clark (18)	Eric Montross (12)	Chris Childs (7)	Gund Arena 15,589	29–22
52	February 13	@ New York	L 82–89 (OT)	Keon Clark (26)	Keon Clark (15)	Alvin Williams (8)	Madison Square Garden 19,763	29–23
53	February 15	Utah	L 85–94 (OT)	Alvin Williams (26)	Antonio Davis (8)	Alvin Williams (7)	Air Canada Centre 19,800	29–24
54	February 17	Milwaukee	L 86–91 (OT)	Alvin Williams (24)	Antonio Davis (17)	Chris Childs (6)	Air Canada Centre 19,800	29–25
55	February 18	@ Detroit	L 76–89 (OT)	Antonio Davis (21)	Antonio Davis (14)	Chris Childs , Alvin Williams (5)	The Palace of Auburn Hills 18,491	29–26
56	February 20	Charlotte	L 77–78 (OT)	Antonio Davis (29)	Antonio Davis (14)	Alvin Williams (4)	Air Canada Centre 19,800	29–27
57	February 22	Detroit	L 72–80 (OT)	Antonio Davis (17)	Antonio Davis (13)	Alvin Williams (8)	Air Canada Centre 19,800	29–28
58	February 24	Seattle	L 92–101 (OT)	Vince Carter (28)	Antonio Davis (12)	Alvin Williams (14)	Air Canada Centre 19,800	29–29
59	February 27	Orlando	L 85–90 (OT)	Vince Carter (22)	Antonio Davis (10)	Alvin Williams (8)	Air Canada Centre 19,800	29–30
