Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
58	March 3	@ Milwaukee	W 115-106	D. Wilkins (25)	D. Wilkins , M. Malone (11)	A. Webb (5)	Bradley Center 16,341	33-25
59	March 5	Denver	W 139-127	A. Webb (32)	D. Wilkins (18)	J. Battle (5)	Omni Coliseum 13,500	34-25
60	March 7	Phoenix	L 104-106	D. Wilkins (27)	M. Malone (19)	G. Rivers , A. Webb , D. Wilkins (4)	Omni Coliseum 12,184	34-26
61	March 8	@ Miami	W 102-96	G. Rivers (19)	Kevin Willis (12)	D. Wilkins (6)	Miami Arena 15,008	35-26
62	March 10	Chicago	L 87-122	A. Webb (18)	D. Wilkins (8)	A. Webb (8)	Omni Coliseum 16,371	35-27
63	March 12	Philadelphia	L 129-133 (2 OT)	D. Wilkins (29)	K. Willis (14)	G. Rivers (9)	Omni Coliseum 13,372	35-28
64	March 15	@ Dallas	W 127-117	J. Battle (28)	M. Malone (14)	A. Webb (6)	Reunion Arena 17,007	36-28
65	March 16	@ Phoenix	L 116-128	D. Wilkins (29)	D. Wilkins (10)	G. Rivers , A. Webb , D. Wilkins (5)	Arizona Veterans Memorial Coliseum 14,487	36-29
66	March 19	Boston	W 104-92	A. Webb (26)	M. Malone (11)	A. Webb (5)	Omni Coliseum 15,793	37-29
67	March 20	@ Chicago	L 107-129	D. Wilkins (28)	M. Malone (10)	G. Rivers (7)	Chicago Stadium 18,439	37-30
68	March 22	@ Washington	L 116-121	D. Wilkins (26)	K. Willis (10)	A. Webb (4)	Capital Centre 10,409	37-31
69	March 23	Miami	W 108-93	D. Wilkins (26)	J. Koncak , M. Malone , D. Wilkins (9)	G. Rivers , D. Wilkins (4)	Omni Coliseum 14,159	38-31
70	March 26	@ Indiana	L 113-123	D. Wilkins (34)	J. Koncak (10)	A. Webb (7)	Market Square Arena 10,178	38-32
71	March 28	Houston	L 111-112	D. Wilkins (28)	K. Willis (17)	A. Webb (7)	Omni Coliseum 13,208	38-33
