Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
60	March 2	Atlanta	L 89–98 (OT)	Antawn Jamison (23)	Antawn Jamison , JaVale McGee (9)	Dominic McGuire (9)	Verizon Center 10,189	14–46
61	March 4	@ Oklahoma City	L 83–88 (OT)	Antawn Jamison (29)	Antawn Jamison (10)	Dominic McGuire (6)	Ford Center 18,576	14–47
62	March 6	@ San Antonio	L 78–100 (OT)	Antawn Jamison (14)	Nick Young (6)	Dominic McGuire (4)	AT&T Center 18,440	14–48
63	March 7	@ Dallas	L 103–119 (OT)	Antawn Jamison (24)	Antawn Jamison (11)	Mike James (7)	American Airlines Center 20,150	14–49
64	March 9	@ Minnesota	W 110–99 (OT)	Caron Butler (27)	Caron Butler (10)	Caron Butler (6)	Target Center 13,119	15–49
65	March 11	New Orleans	L 98–109 (OT)	Antawn Jamison (25)	Antawn Jamison (10)	Caron Butler (9)	Verizon Center 15,255	15–50
66	March 13	Orlando	L 103–112 (OT)	Antawn Jamison (36)	Dominic McGuire (7)	Javaris Crittenton (7)	Verizon Center 18,152	15–51
67	March 15	Sacramento	W 106–104 (OT)	Antawn Jamison (30)	Antawn Jamison (9)	Dominic McGuire (8)	Verizon Center 15,108	16–51
68	March 17	@ Utah	L 88–103 (OT)	Nick Young , Juan Dixon (14)	Andray Blatche (13)	Darius Songaila (3)	EnergySolutions Arena 19,911	16–52
69	March 18	@ L.A. Clippers	L 108–123 (OT)	Antawn Jamison (24)	Antawn Jamison (11)	Antawn Jamison (7)	Staples Center 15,123	16–53
70	March 20	@ Denver	L 105–116 (OT)	Antawn Jamison (27)	JaVale McGee (11)	Mike James (9)	Pepsi Center 18,231	16–54
71	March 21	@ Phoenix	L 96–128 (OT)	Antawn Jamison (25)	Andray Blatche (9)	Darius Songaila (3)	US Airways Center 18,422	16–55
72	March 23	Chicago	L 99–101 (OT)	Antawn Jamison (34)	Andray Blatche (13)	Dominic McGuire (7)	Verizon Center 15,421	16–56
73	March 25	Charlotte	W 95–93 (OT)	Antawn Jamison (27)	Antawn Jamison (8)	Mike James (5)	Verizon Center 14,657	17–56
74	March 28	Detroit	L 96–98 (OT)	Antawn Jamison (21)	Caron Butler (10)	Gilbert Arenas (10)	Verizon Center 20,173	17–57
75	March 29	@ Indiana	L 115–124 (OT)	Caron Butler (31)	Caron Butler (13)	Javaris Crittenton , Caron Butler (3)	Conseco Fieldhouse 13,729	17–58
