Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
60	March 2	@ Oklahoma City	L 107–113 (OT)	Tyreke Evans (27)	Carl Landry (7)	Tyreke Evans (5)	Ford Center 17677	20-40
61	March 3	@ Houston	W 84–81 (OT)	Carl Landry (22)	Spencer Hawes Carl Landry (10)	Tyreke Evans (5)	Toyota Center 15651	21-40
62	March 5	@ Dallas	L 100–108 (OT)	Carl Landry (21)	Spencer Hawes (9)	Tyreke Evans Beno Udrih (6)	American Airlines Center 19954	21-41
63	March 7	Oklahoma City	L 102–108 (OT)	Tyreke Evans (24)	Carl Landry Jason Thompson (8)	Tyreke Evans (7)	Arco Arena 12081	21-42
64	March 9	@ Portland	L 81–88 (OT)	Tyreke Evans (18)	Spencer Hawes (9)	Tyreke Evans (6)	Rose Garden 20587	20-43
65	March 10	Toronto	W 113–90 (OT)	Beno Udrih (24)	Tyreke Evans (10)	Tyreke Evans (10)	Arco Arena 13412	22-43
66	March 12	Portland	L 94–110 (OT)	Carl Landry (18)	Tyreke Evans (10)	Beno Udrih (6)	Arco Arena 12110	22-44
67	March 14	Minnesota	W 114–100 (OT)	Tyreke Evans (29)	Tyreke Evans (9)	Tyreke Evans (11)	Arco Arena 10736	23-44
68	March 16	LA Lakers	L 99–106 (OT)	Tyreke Evans (25)	Tyreke Evans (11)	Tyreke Evans (9)	Arco Arena 17361	23-45
69	March 19	Milwaukee	L 108–114 (OT)	Beno Udrih (26)	Ime Udoka (13)	Beno Udrih (9)	Arco Arena 12098	23-46
70	March 21	@ LA Clippers	W 102–89 (OT)	Carl Landry (24)	Spencer Hawes (10)	Beno Udrih (17)	Staples Center 17233	24-46
71	March 22	Memphis	L 85–102 (OT)	Carl Landry (23)	Beno Udrih (7)	Beno Udrih (10)	Arco Arena 11497	24-47
72	March 24	@ New Jersey	L 79–103 (OT)	Beno Udrih (19)	Jason Thompson (11)	Spencer Hawes (6)	IZOD Center 10068	24-48
73	March 26	@ Boston	L 86–94 (OT)	Carl Landry (30)	Donte Greene (9)	Beno Udrih (12)	TD Garden 18624	24-49
74	March 28	@ Cleveland	L 90–97 (OT)	Andres Nocioni (21)	Jason Thompson (14)	Beno Udrih (15)	Quicken Loans Arena 20562	24-50
75	March 30	@ Indiana	L 95–102 (OT)	Jason Thompson Beno Udrih (18)	Jason Thompson (11)	Tyreke Evans (10)	Conseco Fieldhouse 13339	24-51
