Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
44	February 3	@ San Antonio	L 95–112 (OT)	Tracy McGrady (21)	Antonio Davis (8)	Doug Christie , Charles Oakley (5)	Alamodome 19,048	24-20
45	February 5	@ Milwaukee	W 98–95 (OT)	Vince Carter (30)	Vince Carter (11)	Charles Oakley (7)	Bradley Center 18,717	25-20
46	February 8	Atlanta	W 109–88 (OT)	Vince Carter (36)	Antonio Davis , Kevin Willis (9)	Muggsy Bogues (12)	Air Canada Centre 16,636	26-20
47	February 9	@ Detroit	L 108–115 (OT)	Vince Carter (34)	Vince Carter (13)	Vince Carter , Charles Oakley (4)	The Palace of Auburn Hills 17,710	26-21
48	February 15	New York	W 91–70 (OT)	Vince Carter (29)	Antonio Davis (14)	Doug Christie (13)	Air Canada Centre 19,800	27-21
49	February 16	@ Indiana	L 101–109 (OT)	Vince Carter (21)	Antonio Davis (13)	Doug Christie (6)	Conseco Fieldhouse 18,345	27-22
50	February 18	Denver	L 91–95 (OT)	Vince Carter (31)	Muggsy Bogues , Kevin Willis (8)	Muggsy Bogues (5)	Air Canada Centre 17,570	27-23
51	February 20	Dallas	L 96–100 (OT)	Vince Carter (24)	Antonio Davis (8)	Vince Carter , Doug Christie (7)	Air Canada Centre 19,800	27-24
52	February 23	@ New York	W 99–88 (OT)	Vince Carter (33)	Vince Carter (9)	Vince Carter (9)	Madison Square Garden 19,763	28-24
53	February 25	Minnesota	L 85–107 (OT)	Vince Carter (23)	Tracy McGrady (9)	Doug Christie , Haywoode Workman (4)	Air Canada Centre 19,800	28-25
54	February 27	Phoenix	W 103–102 (OT)	Vince Carter (51)	Antonio Davis (11)	Doug Christie (7)	Air Canada Centre 19,800	29-25
