Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
59	March 3	@ L.A. Lakers	L 89–99 (OT)	Marc Gasol , O. J. Mayo (17)	Marc Gasol (14)	Rudy Gay , Mike Conley, Jr. (6)	Staples Center 18,997	15–44
60	March 4	@ L.A. Clippers	W 118–95 (OT)	Rudy Gay (35)	Rudy Gay , Marc Gasol (8)	Marc Gasol (10)	Staples Center 13,813	16–44
61	March 7	Philadelphia	L 105–110 (OT)	Mike Conley, Jr. (31)	Marc Gasol (13)	Mike Conley, Jr. (9)	FedExForum 14,458	16–45
62	March 8	@ Houston	L 83–93 (OT)	Rudy Gay (21)	Darrell Arthur (12)	Mike Conley, Jr. (7)	Toyota Center 16,179	16–46
63	March 11	@ Minnesota	L 79–104 (OT)	O. J. Mayo (18)	Darko Miličić (10)	O. J. Mayo , Mike Conley, Jr. (5)	Target Center 12,443	16–47
64	March 13	@ Boston	L 92–102 (OT)	Rudy Gay (26)	Marc Gasol (15)	Mike Conley, Jr. (9)	TD Banknorth Garden 18,624	16–48
65	March 15	@ Detroit	W 89–84 (OT)	Mike Conley, Jr. (20)	Darko Miličić (11)	Marc Gasol (4)	The Palace of Auburn Hills 22,076	17–48
66	March 16	Portland	L 92–103 (OT)	O. J. Mayo (21)	Rudy Gay (11)	O. J. Mayo (6)	FedExForum 11,417	17–49
67	March 18	Denver	L 109–111 (OT)	Rudy Gay (30)	Marc Gasol (8)	Mike Conley, Jr. (10)	FedExForum 11,087	17–50
68	March 20	@ New Orleans	L 84–96 (OT)	Rudy Gay (23)	Marc Gasol , Darko Miličić (6)	O. J. Mayo (4)	New Orleans Arena 17,837	17–51
69	March 21	Boston	L 87–105 (OT)	Hakim Warrick (20)	Greg Buckner (7)	Rudy Gay , Mike Conley, Jr. (3)	FedExForum 18,119	17–52
70	March 23	@ Miami	L 82–94 (OT)	O. J. Mayo (21)	Marc Gasol (9)	Mike Conley, Jr. (5)	American Airlines Arena 18,654	17–53
71	March 27	@ Sacramento	W 113–95 (OT)	Marc Gasol (27)	Rudy Gay (9)	Mike Conley, Jr. (5)	ARCO Arena 12,987	18–53
72	March 28	@ Portland	L 66–86 (OT)	O. J. Mayo (12)	Hamed Haddadi , Mike Conley, Jr. (6)	O. J. Mayo (5)	Rose Garden 20,680	18–54
73	March 30	@ Golden State	W 114–109 (OT)	O. J. Mayo (24)	Hamed Haddadi (8)	O. J. Mayo (10)	Oracle Arena 18,471	19–54
