Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
59	March 1	Utah	L 104–112 (OT)	Corey Maggette (27)	Andris Biedriņš (12)	C. J. Watson (5)	Oracle Arena 18,347	20–39
60	March 3	@ Minnesota	W 118–94 (OT)	Stephen Jackson (23)	Andris Biedriņš (13)	Stephen Jackson (6)	Target Center 14,780	21–39
61	March 4	@ Chicago	L 88–110 (OT)	Stephen Jackson (19)	Anthony Randolph (10)	Stephen Jackson (6)	United Center 20,108	21–40
62	March 6	@ Detroit	L 91–108 (OT)	Jamal Crawford (25)	Jermareo Davidson (10)	Jamal Crawford (8)	The Palace of Auburn Hills 22,076	21–41
63	March 7	@ Milwaukee	L 120–127 (OT)	Jamal Crawford (32)	Anthony Randolph (8)	Stephen Jackson (11)	Bradley Center 15,569	21–42
64	March 11	New Jersey	W 116–112 (OT)	Stephen Jackson (29)	Andris Biedriņš (13)	Stephen Jackson (7)	Oracle Arena 18,203	22–42
65	March 13	Dallas	W 119–110 (OT)	Stephen Jackson (31)	Ronny Turiaf (12)	Stephen Jackson (10)	Oracle Arena 18,751	23–42
66	March 15	Phoenix	L 130–154 (OT)	Monta Ellis (26)	Anthony Randolph , Ronny Turiaf (6)	Stephen Jackson (9)	Oracle Arena 19,596	23–43
67	March 17	L.A. Clippers	W 127–120 (OT)	Monta Ellis (29)	Kelenna Azubuike (9)	Ronny Turiaf (8)	Oracle Arena 18,223	24–43
68	March 19	@ L.A. Lakers	L 106–114 (OT)	Monta Ellis (27)	Brandan Wright (10)	Corey Maggette (7)	Staples Center 18,997	24–44
69	March 20	Philadelphia	W 119–111 (OT)	Brandan Wright (25)	Stephen Jackson (10)	Stephen Jackson (9)	Oracle Arena 19,596	25–44
70	March 22	@ New Orleans	L 89–99 (OT)	Stephen Jackson (22)	Stephen Jackson (10)	Stephen Jackson (5)	New Orleans Arena 16,351	25–45
71	March 24	@ San Antonio	L 106–107 (OT)	Monta Ellis (27)	Anthony Randolph (9)	Stephen Jackson (4)	AT&T Center 18,797	25–46
72	March 25	@ Dallas	L 106–128 (OT)	Anthony Morrow (29)	Anthony Randolph (6)	Monta Ellis , Stephen Jackson (5)	American Airlines Center 19,862	25–47
73	March 28	@ Denver	L 116–129 (OT)	Jamal Crawford (30)	Anthony Randolph (14)	Jamal Crawford (5)	Pepsi Center 19,155	25–48
74	March 30	Memphis	L 109–114 (OT)	Monta Ellis (29)	Anthony Randolph (12)	Monta Ellis (5)	Oracle Arena 18,471	25–49
