Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
50	February 1	Charlotte	W 98–79 (OT)	LaMarcus Aldridge (17)	Nicolas Batum (9)	Andre Miller (10)	Rose Garden 20,106	29-21
51	February 3	@ Utah	L 105–118 (OT)	LaMarcus Aldridge (27)	LaMarcus Aldridge (12)	LaMarcus Aldridge (5)	EnergySolutions Arena 19,911	29-22
52	February 4	San Antonio	W 96–93 (OT)	LaMarcus Aldridge (28)	LaMarcus Aldridge (13)	Andre Miller (10)	Rose Garden 20,572	30-22
53	February 6	LA Lakers	L 82–99 (OT)	LaMarcus Aldridge (16)	Juwan Howard (7)	Steve Blake (7)	Rose Garden 20,688	30-23
54	February 9	Oklahoma City	L 77–89 (OT)	Andre Miller (22)	LaMarcus Aldridge (15)	Andre Miller (6)	Rose Garden 20,460	30-24
55	February 10	@ Phoenix	W 108–101 (OT)	LaMarcus Aldridge (22)	Andre Miller (7)	Steve Blake (12)	US Airways Center 18,190	31-24
56	February 16	LA Clippers	W 109–87 (OT)	Martell Webster (28)	LaMarcus Aldridge (9)	Andre Miller (12)	Rose Garden 20,265	32-24
57	February 19	Boston	L 76–96 (OT)	Andre Miller (16)	LaMarcus Aldridge (9)	Martell Webster , Andre Miller (2)	Rose Garden 20,618	32-25
58	February 21	Utah	L 89–93 (OT) ( OT )	Brandon Roy (23)	Marcus Camby (18)	Andre Miller (5)	Rose Garden 20,565	32-26
59	February 23	@ New Jersey	W 102–93 (OT)	Brandon Roy (28)	LaMarcus Aldridge (7)	Andre Miller (7)	IZOD Center 11,138	33-26
60	February 24	@ Toronto	W 101–87 (OT)	Brandon Roy (20)	Andre Miller , Rudy Fernandez (7)	Andre Miller (10)	Air Canada Centre 16,161	34-26
