Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
57	March 1	Atlanta	L 111–113 (OT)	Chris Bosh (27)	Charlie Villanueva (11)	Chris Bosh (5)	Air Canada Centre 15,137	20–37
58	March 4	@ New Jersey	L 100–105 (OT)	Morris Peterson (25)	Chris Bosh , Charlie Villanueva (11)	Mike James (7)	Continental Airlines Arena 16,215	20–38
59	March 5	Boston	W 111–105 (OT)	Morris Peterson (27)	Chris Bosh (10)	Mike James (6)	Air Canada Centre 16,623	21–38
60	March 7	@ Cleveland	L 99–106 (OT)	Mike James (31)	Charlie Villanueva (11)	Mike James (8)	Quicken Loans Arena 18,077	21–39
61	March 8	Cleveland	L 97–98 (OT)	Morris Peterson (31)	Chris Bosh (14)	Mike James (7)	Air Canada Centre 19,800	21–40
62	March 10	Denver	L 97–108 (OT)	Mike James (26)	Chris Bosh (15)	José Calderón (5)	Air Canada Centre 17,806	21–41
63	March 12	Indiana	W 93–89 (OT)	Morris Peterson (25)	Chris Bosh (8)	Mike James (4)	Air Canada Centre 17,573	22–41
64	March 14	@ Philadelphia	W 111–97 (OT)	Chris Bosh (31)	Charlie Villanueva (10)	Darrick Martin (12)	Wachovia Center 14,917	23–41
65	March 15	Detroit	L 98–105 (OT)	Mike James (24)	Chris Bosh (11)	Mike James (11)	Air Canada Centre 19,800	23–42
66	March 17	Milwaukee	W 97–96 (OT)	Chris Bosh (27)	Chris Bosh (10)	Mike James (6)	Air Canada Centre 17,273	24–42
67	March 21	@ New York	W 114–109 (OT)	Mike James (37)	Mike James , Charlie Villanueva (8)	Mike James (5)	Madison Square Garden 18,131	25–42
68	March 22	@ Boston	L 96–110 (OT)	Mike James (31)	Chris Bosh (11)	Chris Bosh (8)	TD Banknorth Garden 18,624	25–43
69	March 24	Minnesota	W 97–77 (OT)	Morris Peterson (21)	Chris Bosh (15)	Mike James (5)	Air Canada Centre 17,493	26–43
70	March 26	@ Milwaukee	L 116–125 (OT)	Charlie Villanueva (48)	Charlie Villanueva (9)	Mike James (10)	Bradley Center 16,317	26–44
71	March 29	Miami	L 94–98 (OT)	Morris Peterson (28)	Charlie Villanueva (13)	Mike James (12)	Air Canada Centre 19,973	26–45
72	March 31	Phoenix	L 126–140 (OT)	Morris Peterson (38)	Pape Sow (15)	Mike James (10)	Air Canada Centre 19,800	26–46
