Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
53	March 2	@ Portland	L 97–102	Charles Barkley , Dan Majerle (20)	Charles Barkley (12)	Dan Majerle (7)	Memorial Coliseum 12,888	40–13
54	March 3	Philadelphia	W 125–115	Charles Barkley (36)	Charles Barkley (17)	Charles Barkley (9)	America West Arena 19,023	41–13
55	March 5	Sacramento	W 130–122	Charles Barkley (32)	Mark West (12)	Kevin Johnson (6)	America West Arena 19,023	42–13
56	March 6	@ Dallas	W 109–102	Kevin Johnson (28)	Charles Barkley (15)	Kevin Johnson (7)	Reunion Arena 17,502	43–13
57	March 9	@ Sacramento	W 128–108	Cedric Ceballos (40)	Cedric Ceballos (12)	Kevin Johnson (12)	ARCO Arena 17,317	44–13
58	March 10	Golden State	W 111–100	Charles Barkley (30)	Mark West (13)	Kevin Johnson (8)	America West Arena 19,023	45–13
59	March 12	Dallas	W 116–98	Cedric Ceballos (24)	Charles Barkley , Cedric Ceballos (9)	Kevin Johnson (9)	America West Arena 19,023	46–13
60	March 13	New Jersey	L 93–124	Kevin Johnson (23)	Cedric Ceballos , Tom Chambers , Jerrod Mustaf (7)	Kevin Johnson (6)	America West Arena 19,023	46–14
61	March 17	Portland	W 129–111	Cedric Ceballos , Tom Chambers (24)	Cedric Ceballos (14)	Kevin Johnson (14)	America West Arena 19,023	47–14
62	March 19	Detroit	W 127–97	Danny Ainge (23)	Charles Barkley (16)	Dan Majerle (9)	America West Arena 19,023	48–14
63	March 21	Indiana	L 108–109	Charles Barkley (38)	Charles Barkley , Mark West (9)	Kevin Johnson (11)	America West Arena 19,023	48–15
64	March 23	New York	W 121–92	Charles Barkley (31)	Cedric Ceballos (12)	Frank Johnson (7)	America West Arena 19,023	49–15
65	March 24	@ L.A. Lakers	W 120–105	Charles Barkley (33)	Charles Barkley (12)	Charles Barkley (8)	Great Western Forum 17,505	50–15
66	March 26	Milwaukee	W 109–103	Charles Barkley (31)	Charles Barkley (15)	Frank Johnson (8)	America West Arena 19,023	51–15
67	March 28	@ Philadelphia	W 110–100	Charles Barkley (35)	Cedric Ceballos (15)	Kevin Johnson (8)	The Spectrum 18,168	52–15
