Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
56	March 1	@ Boston	W 96–94 (OT)	Vince Carter (28)	Tracy McGrady (11)	Tracy McGrady (6)	FleetCenter 17,198	31-25
57	March 3	Boston	W 114–104 (OT)	Vince Carter (30)	Vince Carter (7)	Vince Carter (7)	Air Canada Centre 19,437	32-25
58	March 5	@ Vancouver	W 94–92 (OT)	Vince Carter (28)	Tracy McGrady (10)	Muggsy Bogues (7)	General Motors Place 19,193	33-25
59	March 6	@ Portland	W 109–90 (OT)	Vince Carter (35)	Kevin Willis (8)	Vince Carter , Doug Christie (5)	Rose Garden 20,516	34-25
60	March 8	@ L.A. Clippers	W 95–94 (OT)	Vince Carter (23)	Antonio Davis (11)	Vince Carter (5)	Staples Center 18,176	35-25
61	March 10	@ Sacramento	L 88–103 (OT)	Vince Carter (25)	Antonio Davis (15)	Doug Christie (4)	ARCO Arena 17,317	35-26
62	March 12	@ Seattle	W 99–97 (OT)	Vince Carter (34)	Kevin Willis (13)	Tracy McGrady (6)	KeyArena 17,072	36-26
63	March 14	Golden State	W 85–78 (OT)	Vince Carter (23)	Kevin Willis (15)	Muggsy Bogues (7)	Air Canada Centre 19,800	37-26
64	March 17	Orlando	W 95–91 (OT)	Vince Carter (30)	Tracy McGrady (13)	Doug Christie (7)	Air Canada Centre 19,985	38-26
65	March 19	Houston	W 100–98 (OT)	Vince Carter (37)	Kevin Willis (13)	Doug Christie (5)	Air Canada Centre 19,876	39-26
66	March 21	New Jersey	L 93–100 (OT)	Vince Carter (23)	Antonio Davis , Tracy McGrady (12)	Doug Christie (7)	Air Canada Centre 19,800	39-27
67	March 22	@ Philadelphia	L 93–106 (OT)	Vince Carter (26)	Antonio Davis (9)	Doug Christie (8)	First Union Center 20,753	39-28
68	March 24	Charlotte	L 84–102 (OT)	Vince Carter (18)	Doug Christie (11)	Doug Christie , Tracy McGrady (4)	Air Canada Centre 19,800	39-29
69	March 26	@ Minnesota	L 101–106 (OT)	Vince Carter (38)	Vince Carter , Antonio Davis (7)	Tracy McGrady (8)	Target Center 19,902	39-30
70	March 28	@ Cleveland	W 99–96 (OT)	Vince Carter (19)	Vince Carter , Tracy McGrady , Charles Oakley (8)	Vince Carter (6)	Gund Arena 20,562	40-30
71	March 30	@ New Jersey	L 103–107 (OT)	Vince Carter (39)	Antonio Davis (13)	Vince Carter (7)	Continental Airlines Arena 18,493	40-31
