Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
30	January 1	@ Denver	L 86–104 (OT)	Jason Thompson (17)	DeMarcus Cousins (8)	Tyreke Evans (5)	Pepsi Center 17,466	6–24
31	January 2	Phoenix	W 94–89 (OT)	DeMarcus Cousins (28)	Carl Landry (12)	DeMarcus Cousins (6)	ARCO Arena 12,500	7–24
32	January 4	Atlanta	L 102–108 (OT)	Tyreke Evans (29)	Omri Casspi (11)	Tyreke Evans (8)	ARCO Arena 11,472	7–25
33	January 6	Denver	W 122–102 (OT)	Tyreke Evans (27)	Omri Casspi , DeMarcus Cousins (6)	Tyreke Evans (12)	ARCO Arena 13,184	8–25
34	January 9	@ Toronto	L 112–118 (OT)	Beno Udrih (25)	Jason Thompson (11)	Pooh Jeter (6)	Air Canada Centre 17,206	8–26
35	January 11	@ Washington	L 133–136 (OT)	Francisco Garcia , Beno Udrih (26)	Omri Casspi , DeMarcus Cousins (8)	Pooh Jeter (11)	Verizon Center 16,226	8–27
36	January 12	@ Boston	L 95–119 (OT)	Carl Landry (17)	Jason Thompson (9)	Beno Udrih (5)	TD Garden 18,624	8–28
37	January 14	@ New York	W 93–83 (OT)	Beno Udrih (29)	DeMarcus Cousins (10)	Beno Udrih (4)	Madison Square Garden 19,763	9–28
38	January 15	@ Detroit	L 106–110 (OT)	Tyreke Evans (25)	DeMarcus Cousins (8)	Tyreke Evans (11)	The Palace of Auburn Hills 18,784	9–29
39	January 17	@ Atlanta	L 98–100 (OT)	DeMarcus Cousins (20)	Donté Greene (11)	Samuel Dalembert (4)	Philips Arena 14,820	9–30
40	January 19	Portland	L 90–94 (OT)	Beno Udrih (20)	Samuel Dalembert (12)	Tyreke Evans (8)	ARCO Arena 12,722	9–31
41	January 21	@ Golden State	L 112–119 (OT)	Tyreke Evans (35)	Jason Thompson (12)	Beno Udrih (7)	Oracle Arena 18,428	9–32
42	January 24	@ Portland	W 96–81 (OT)	Tyreke Evans (26)	DeMarcus Cousins , Carl Landry (8)	Tyreke Evans (6)	Rose Garden 20,488	10–32
43	January 25	Charlotte	L 89–94 (OT)	Tyreke Evans , Carl Landry (19)	Omri Casspi , Tyreke Evans , Jason Thompson (8)	Tyreke Evans (5)	ARCO Arena 13,984	10–33
44	January 28	@ L.A. Lakers	W 100–95 (OT)	DeMarcus Cousins (27)	DeMarcus Cousins , Carl Landry (10)	Beno Udrih (7)	Staples Center 18,997	11–33
