Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
60	March 3	Cleveland	L 92–111 (OT)	Terrence Williams , Brook Lopez (21)	Brook Lopez (14)	Terrence Williams (7)	Izod Center 17,502	6-54
61	March 5	Magic	L 87–97 (OT)	Brook Lopez (18)	Brook Lopez (8)	Devin Harris (10)	Izod Center 15,320	6-55
62	March 6	@ New York	W 113–93 (OT)	Devin Harris (31)	Brook Lopez, Terrence Williams (11)	Terrence Williams (7)	Madison Square Garden 19,763	7-55
63	March 8	@ Memphis	L 101–107 (OT)	Courtney Lee (30)	Josh Boone (9)	Terrence Williams, Brook Lopez (6)	FedExForum	7-56
64	March 10	@ Dallas	L 87–96 (OT)	Devin Harris (21)	Terrence Williams (13)	Devin Harris (7)	American Airlines Center	7-57
65	March 12	@ Oklahoma City	L 102–104 (OT)	Devin Harris (19)	Brook Lopez, Josh Boone (8)	Devin Harris (8)	Ford Center	7-58
66	March 13	@ Houston	L 108–116 (OT)	Courtney Lee (24)	Brook Lopez (10)	Devin Harris (7)	Toyota Center	7-59
67	March 16	Atlanta	L 84–108 (OT)	Brook Lopez (21)	Josh Boone (20)	Keyon Dooling (6)	Izod Center	7-60
68	March 17	@ Philadelphia	L 97–108 (OT)	Chris Douglas-Roberts (23)	Josh Boone (8)	Terrence Williams, Keyon Dooling (3)	Wachovia Center	7-61
69	March 20	Toronto	L 90–100 (OT)	Devin Harris (22)	Brook Lopez (13)	Devin Harris (7)	Izod Center	7-62
70	March 22	Miami	L 89–99 (OT)	Brook Lopez (26)	Kris Humphries (9)	Terrence Williams (7)	Izod Center	7-63
71	March 24	Sacramento	W 93–79 (OT)	Brook Lopez (26)	Brook Lopez (13)	Devin Harris (9)	Izod Center	8-63
72	March 26	Detroit	W 118–110 (OT)	Brook Lopez (37)	Brook Lopez (10)	Devin Harris (12)	Izod Center	9-63
73	March 27	@ Chicago	L 83–106 (OT)	Terrence Williams (16)	Kris Humphries, Yi Jianlian (8)	Devin Harris (9)	United Center	9-64
74	March 29	San Antonio	W 90–84 (OT)	Brook Lopez (22)	Brook Lopez (12)	Devin Harris (9)	Izod Center	10-64
