Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
72	April 1	@ Charlotte	W 119–107 (OT)	Chris Bosh (27)	Donyell Marshall (12)	Milt Palacio , Morris Peterson , Jalen Rose (4)	Charlotte Coliseum 13,550	30–42
73	April 3	Detroit	L 103–113 (OT)	Morris Peterson , Jalen Rose (22)	Chris Bosh (9)	Jalen Rose (5)	Air Canada Centre 19,800	30–43
74	April 6	Memphis	L 74–104 (OT)	Jalen Rose (19)	Chris Bosh (10)	Matt Bonner , Jalen Rose (3)	Air Canada Centre 14,964	30–44
75	April 8	Atlanta	W 109–101 (OT)	Jalen Rose (30)	Morris Peterson (14)	Rafer Alston (8)	Air Canada Centre 14,352	31–44
76	April 9	@ Chicago	L 97–110 (OT)	Jalen Rose (19)	Chris Bosh (9)	Rafer Alston (9)	United Center 22,281	31–45
77	April 11	Indiana	L 90–94 (OT)	Jalen Rose (26)	Chris Bosh (13)	Rafer Alston (9)	Air Canada Centre 15,104	31–46
78	April 12	@ New York	W 105–93 (OT)	Chris Bosh (29)	Rafer Alston (9)	Rafer Alston (7)	Madison Square Garden 18,907	32–46
79	April 15	New Jersey	L 90–101 (OT)	Jalen Rose (20)	Morris Peterson (8)	Rafer Alston (7)	Air Canada Centre 19,800	32–47
80	April 17	Boston	L 98–103 (OT)	Jalen Rose (31)	Chris Bosh , Pape Sow (7)	Rafer Alston (6)	Air Canada Centre 18,797	32–48
81	April 19	@ Milwaukee	W 127–109 (OT)	Jalen Rose (29)	Pape Sow (9)	Omar Cook (10)	Bradley Center 13,947	33–48
82	April 20	Cleveland	L 95–104 (OT)	Jalen Rose (25)	Morris Peterson (9)	Omar Cook (9)	Air Canada Centre 19,800	33–49
