Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
61	March 1	@ Philadelphia	W 126–105 (OT)	Jameer Nelson (22)	Vince Carter (7)	Jameer Nelson (10)	Wachovia Center 15,817	41–20
62	March 3	Golden State	W 117–90 (OT)	Dwight Howard (28)	Dwight Howard (12)	Jameer Nelson (4)	Amway Arena 17,461	42–20
63	March 5	@ New Jersey	W 97–87 (OT)	Matt Barnes (16)	Dwight Howard (16)	Jameer Nelson (8)	Izod Center 15,320	43–20
64	March 7	L.A. Lakers	W 96–94 (OT)	Vince Carter (25)	Dwight Howard (16)	Jameer Nelson (7)	Amway Arena 17,461	44–20
65	March 9	L.A. Clippers	W 113–87 (OT)	Dwight Howard (22)	Dwight Howard (15)	Jameer Nelson (8)	Amway Arena 17,461	45–20
66	March 11	Chicago	W 111–82 (OT)	Vince Carter (23)	Marcin Gortat (11)	J. J. Redick , Jason Williams (4)	Amway Arena 17,461	46–20
67	March 13	@ Washington	W 109–95 (OT)	Dwight Howard (28)	Dwight Howard (15)	Jameer Nelson (8)	Verizon Center 20,173	47–20
68	March 14	Charlotte	L 89–96 (OT)	Dwight Howard (27)	Dwight Howard (16)	Vince Carter (6)	Amway Arena 17,461	47–21
69	March 17	San Antonio	W 110–84 (OT)	Vince Carter (24)	Marcin Gortat (10)	Vince Carter (8)	Amway Arena 17,461	48–21
70	March 18	@ Miami	W 108–102 (OT)	Vince Carter (27)	Dwight Howard , Rashard Lewis (11)	Vince Carter (6)	American Airlines Arena 18,874	49–21
71	March 22	@ Philadelphia	W 109–93 (OT)	Rashard Lewis (24)	Dwight Howard (15)	Jameer Nelson (6)	Wachovia Center 13,995	50–21
72	March 24	Atlanta	L 84–86 (OT)	Jameer Nelson (20)	Dwight Howard (24)	Jameer Nelson (8)	Philips Arena 16,887	50–22
73	March 26	Minnesota	W 106–97 (OT)	Dwight Howard (24)	Dwight Howard (19)	Jameer Nelson (7)	Amway Arena 17,461	51–22
