Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
63	March 3	New Jersey	L 95–99 (OT)	Charlie Villanueva (24)	Charlie Villanueva (15)	Richard Jefferson , Luke Ridnour (6)	Bradley Center 13,967	29–34
64	March 4	@ Cleveland	L 73–91 (OT)	Richard Jefferson (29)	Charlie Villanueva (8)	Ramon Sessions (8)	Quicken Loans Arena 20,562	29–35
65	March 6	@ Chicago	L 102–117 (OT)	Richard Jefferson (27)	Charlie Villanueva (12)	Ramon Sessions (11)	United Center 21,186	29–36
66	March 7	Golden State	W 127–120 (OT)	Richard Jefferson (35)	Charlie Villanueva , Francisco Elson (7)	Ramon Sessions (9)	Bradley Center 15,569	30–36
67	March 10	New York	L 112–120 (OT)	Charlie Villanueva (32)	Charlie Villanueva (9)	Ramon Sessions (9)	Bradley Center 13,781	30–37
68	March 13	New Orleans	L 86–95 (OT)	Richard Jefferson (27)	Luc Mbah a Moute (10)	Ramon Sessions (7)	Bradley Center 15,701	30–38
69	March 15	Boston	W 86–77 (OT)	Charlie Villanueva (19)	Keith Bogans (12)	Ramon Sessions (7)	Bradley Center 18,134	31–38
70	March 18	Orlando	L 80–106 (OT)	Charlie Villanueva (17)	Ramon Sessions (7)	Ramon Sessions (5)	Bradley Center 13,819	31–39
71	March 21	Portland	L 84–96 (OT)	Charlie Villanueva (26)	Charlie Villanueva (9)	Ramon Sessions (7)	Bradley Center 17,809	31–40
72	March 25	@ Toronto	L 106–115 (OT)	Richard Jefferson (22)	Luc Mbah a Moute (8)	Charlie Bell , Ramon Sessions (7)	Air Canada Centre 17,401	31–41
73	March 27	@ Orlando	L 94–110 (OT)	Charlie Bell , Ramon Sessions (19)	Richard Jefferson , Francisco Elson (7)	Ramon Sessions (4)	Amway Arena 17,461	31–42
74	March 28	@ Miami	L 85–102 (OT)	Richard Jefferson (32)	Dan Gadzuric (12)	Ramon Sessions (8)	American Airlines Arena 18,108	31–43
75	March 30	@ New Jersey	W 107–78 (OT)	Richard Jefferson (29)	Richard Jefferson (10)	Ramon Sessions (8)	Izod Center 12,205	32–43
