Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
33	January 2	Atlanta	W 93–91 (OT)	Devin Harris (26)	Brook Lopez (11)	Devin Harris (11)	Izod Center 16,851	16–17
34	January 3	@ Miami	L 96–101 (OT)	Keyon Dooling (23)	Vince Carter , Bobby Simmons (9)	Keyon Dooling (7)	American Airlines Arena 19,600	16–18
35	January 5	Sacramento	W 98–90 (OT)	Vince Carter (29)	Yi Jianlian (13)	Vince Carter , Devin Harris (7)	Izod Center 12,314	17–18
36	January 7	Memphis	W 100–89 (OT)	Vince Carter (25)	Jarvis Hayes , Brook Lopez (8)	Vince Carter (12)	Izod Center 11,552	18–18
37	January 9	@ Milwaukee	L 102–104 (OT)	Vince Carter (23)	Vince Carter (9)	Vince Carter (14)	Bradley Center 15,768	18–19
38	January 12	Oklahoma City	W 103–99 (OT)	Brook Lopez (31)	Brook Lopez (13)	Devin Harris (8)	Izod Center 12,972	19–19
39	January 14	@ Boston	L 86–118 (OT)	Devin Harris (17)	Brook Lopez (8)	Devin Harris (3)	TD Banknorth Garden 18,624	19–20
40	January 15	Portland	L 99–105 (OT)	Devin Harris (23)	Vince Carter (9)	Devin Harris (8)	Izod Center 13,824	19–21
41	January 17	Boston	L 85–105 (OT)	Brook Lopez (28)	Brook Lopez (10)	Keyon Dooling (8)	Izod Center 17,578	19–22
42	January 21	@ New Orleans	L 92–102 (OT)	Vince Carter (20)	Ryan Anderson (10)	Keyon Dooling , Devin Harris (6)	New Orleans Arena 14,748	19–23
43	January 23	@ San Antonio	L 91–94 (OT)	Devin Harris (27)	Brook Lopez (8)	Vince Carter (6)	AT&T Center 18,797	19–24
44	January 24	@ Memphis	W 99–88 (OT)	Vince Carter (23)	Ryan Anderson (9)	Devin Harris (8)	FedExForum 12,817	20–24
45	January 26	@ Oklahoma City	L 85–94 (OT)	Brook Lopez (18)	Brook Lopez (7)	Devin Harris , Keyon Dooling (6)	Ford Center 18,264	20–25
46	January 28	Toronto	L 106–107 (OT)	Vince Carter (27)	Vince Carter (10)	Devin Harris (10)	Izod Center 10,138	20–26
47	January 30	@ Atlanta	L 88–105 (OT)	Devin Harris (20)	Jarvis Hayes (7)	Devin Harris (6)	Philips Arena 17,561	20–27
48	January 31	@ Philadelphia	W 85–83 (OT)	Brook Lopez (24)	Brook Lopez (17)	Devin Harris (6)	Wachovia Center 17,783	21–27
