Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
61	March 4	Toronto	W 116–103 (OT)	Brook Lopez (25)	Kris Humphries (17)	Deron Williams (11)	O2 Arena 18,689	18–43
62	March 5	Toronto	W 137–136 (3OT)	Brook Lopez (34)	Kris Humphries (17)	Deron Williams (18)	O2 Arena 18,689	19–43
63	March 9	Golden State	W 94–90 (OT)	Brook Lopez (26)	Kris Humphries (15)	Jordan Farmar (9)	Prudential Center 13,513	20–43
64	March 11	L.A. Clippers	W 102–98 (OT)	Jordan Farmar , Brook Lopez (24)	Kris Humphries (20)	Jordan Farmar (7)	Prudential Center 18,711	21–43
65	March 14	Boston	W 88–79 (OT)	Brook Lopez (20)	Kris Humphries (15)	Deron Williams (9)	Prudential Center 18,711	22–43
66	March 17	Chicago	L 73–84 (OT)	Brook Lopez (22)	Kris Humphries (16)	Deron Williams (11)	Prudential Center 18,351	22–44
67	March 18	@ Milwaukee	L 95–110 (OT)	Brook Lopez (25)	Kris Humphries (11)	Deron Williams (9)	Bradley Center 14,563	22–45
68	March 20	@ Washington	L 92–98 (OT)	Brook Lopez (21)	Kris Humphries (17)	Jordan Farmar (17)	Verizon Center 17,761	22–46
69	March 21	Indiana	L 98–102 (OT)	Brook Lopez (20)	Kris Humphries (14)	Jordan Farmar , Stephen Graham (4)	Prudential Center 13,792	22–47
70	March 23	@ Cleveland	W 98–94 (OT)	Kris Humphries , Brook Lopez , Sasha Vujačić (18)	Kris Humphries (23)	Jordan Farmar (10)	Quicken Loans Arena 18,923	23–47
71	March 25	@ Orlando	L 85–95 (OT)	Anthony Morrow (19)	Kris Humphries (10)	Jordan Farmar (16)	Amway Center 19,087	23–48
72	March 26	@ Atlanta	L 87–98 (OT)	Anthony Morrow (25)	Johan Petro (8)	Jordan Farmar (8)	Philips Arena 17,093	23–49
73	March 29	Houston	L 87–112 (OT)	Brook Lopez (22)	Kris Humphries (13)	Jordan Farmar (7)	Prudential Center 13,866	23–50
