Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
59	March 2	New Orleans	L 91–98 (OT)	Andre Iguodala (30)	Reggie Evans (8)	Andre Miller (7)	Wachovia Center 14,299	29–30
60	March 7	@ Memphis	W 110–105 (OT)	Andre Iguodala (24)	Andre Miller (10)	Andre Miller (8)	FedExForum 14,458	30–30
61	March 8	@ Oklahoma City	L 74–89 (OT)	Thaddeus Young , Andre Miller (20)	Andre Iguodala (8)	Andre Iguodala , Andre Miller (3)	Ford Center 18,738	30–31
62	March 11	Toronto	W 115–106 (OT)	Thaddeus Young (29)	Samuel Dalembert (13)	Andre Iguodala , Andre Miller (7)	Wachovia Center 17,292	31–31
63	March 13	Chicago	W 104–101 (OT)	Thaddeus Young (31)	Samuel Dalembert (19)	Andre Miller (13)	Wachovia Spectrum 17,563	32–31
64	March 15	Miami	W 85–77 (OT)	Andre Iguodala (21)	Samuel Dalembert (12)	Andre Miller (11)	Wachovia Center 20,100	33–31
65	March 17	@ L.A. Lakers	W 94–93 (OT)	Andre Iguodala (25)	Samuel Dalembert (14)	Louis Williams , Andre Miller (6)	Staples Center 18,997	34–31
66	March 18	@ Phoenix	L 116–126 (OT)	Andre Miller , Thaddeus Young (23)	Samuel Dalembert (6)	Andre Miller (8)	US Airways Center 18,422	34–32
67	March 20	@ Golden State	L 111–119 (OT)	Thaddeus Young (23)	Samuel Dalembert (23)	Andre Iguodala (7)	Oracle Arena 19,596	34–33
68	March 22	@ Sacramento	W 112–100 (OT)	Andre Iguodala (27)	Andre Iguodala (7)	Andre Miller (8)	ARCO Arena 12,943	35–33
69	March 23	@ Portland	W 114–108 (OT)	Andre Miller (27)	Andre Miller (10)	Andre Iguodala (5)	Rose Garden 20,620	36–33
71	March 27	Charlotte	L 95–100 (OT)	Andre Iguodala (25)	Thaddeus Young (7)	Thaddeus Young (4)	Wachovia Center 19,098	37–34
72	March 29	@ Detroit	L 97–101 (OT)	Andre Iguodala (27)	Thaddeus Young (8)	Andre Miller (6)	The Palace of Auburn Hills 22,076	37–35
