Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
32	January 2	Golden State	W 115–108 (OT)	Al Jefferson (32)	Al Jefferson , Ryan Gomes (10)	Randy Foye (7)	Target Center 11,921	7–25
33	January 3	@ Chicago	W 102–92 (OT)	Randy Foye (21)	Al Jefferson (14)	Sebastian Telfair (6)	United Center 20,516	8–25
34	January 6	@ Memphis	W 94–87 (OT)	Randy Foye (23)	Al Jefferson (12)	Sebastian Telfair (9)	FedExForum 10,156	9–25
35	January 7	Oklahoma City	W 129–87 (OT)	Randy Foye (32)	Kevin Love (15)	Randy Foye (6)	Target Center 10,272	10–25
36	January 10	Milwaukee	W 106–104 (OT)	Rodney Carney (22)	Kevin Love (12)	Sebastian Telfair (11)	Target Center 15,007	11–25
37	January 13	Miami	L 96–99 (OT)	Randy Foye (29)	Al Jefferson (10)	Randy Foye (8)	Target Center 10,856	11–26
38	January 16	@ Phoenix	W 105–103 (OT)	Al Jefferson (22)	Kevin Love (14)	Mike Miller (5)	US Airways Center 18,422	12–26
39	January 19	@ L.A. Clippers	W 94–86 (OT)	Al Jefferson , Craig Smith (20)	Al Jefferson (17)	Sebastian Telfair (9)	Staples Center 14,399	13–26
40	January 20	@ Utah	L 107–112 (OT)	Al Jefferson (25)	Kevin Love (9)	Sebastian Telfair (9)	EnergySolutions Arena 19,911	13–27
41	January 23	New Orleans	W 116–108 (OT)	Al Jefferson , Randy Foye (24)	Al Jefferson (14)	Randy Foye , Sebastian Telfair (8)	Target Center 18,224	14–27
42	January 25	Chicago	W 109–108 (OT)	Al Jefferson (39)	Kevin Love (15)	Mike Miller (7)	Target Center 16,009	15–27
43	January 26	@ Milwaukee	W 90–83 (OT)	Al Jefferson (23)	Al Jefferson , Mike Miller (10)	Randy Foye (7)	Bradley Center 12,914	16–27
44	January 28	Detroit	L 89–98 (OT)	Al Jefferson (24)	Kevin Love (10)	Randy Foye , Mike Miller (5)	Target Center 14,232	16–28
45	January 30	L.A. Lakers	L 119–132 (OT)	Al Jefferson (34)	Al Jefferson (13)	Sebastian Telfair (7)	Target Center 19,111	16–29
