Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
45	February 1	L.A. Lakers	L 83–84 (OT)	Vince Carter (27)	Chris Bosh (14)	Morris Peterson (4)	Air Canada Centre 20,116	21–24
46	February 3	@ Philadelphia	W 93–80 (OT)	Vince Carter (33)	Donyell Marshall (14)	Jalen Rose (5)	Wachovia Center 19,049	22–24
47	February 4	Orlando	W 110–90 (OT)	Donyell Marshall (32)	Jérôme Moïso (12)	Vince Carter (9)	Air Canada Centre 16,228	23–24
48	February 6	Indiana	L 77–83 (OT)	Donyell Marshall (24)	Jérôme Moïso (11)	Vince Carter (6)	Air Canada Centre 19,311	23–25
49	February 8	@ Golden State	W 84–81 (OT)	Vince Carter (22)	Donyell Marshall (13)	Vince Carter (4)	The Arena in Oakland 16,873	24–25
50	February 10	@ Phoenix	W 101–94 (OT)	Vince Carter (29)	Donyell Marshall (11)	Vince Carter (6)	America West Arena 14,138	25–25
51	February 12	@ Seattle	L 74–94 (OT)	Alvin Williams (20)	Donyell Marshall (17)	Vince Carter (7)	KeyArena 14,239	25–26
52	February 17	@ Chicago	L 73–75 (OT)	Vince Carter (21)	Donyell Marshall (24)	Alvin Williams (6)	United Center 17,822	25–27
53	February 18	San Antonio	L 82–86 (OT)	Vince Carter (22)	Donyell Marshall (11)	Vince Carter (6)	Air Canada Centre 17,119	25–28
54	February 20	New Jersey	L 72–91 (OT)	Donyell Marshall (17)	Donyell Marshall (13)	Alvin Williams (6)	Air Canada Centre 19,301	25–29
55	February 22	Sacramento	L 81–96 (OT)	Chris Bosh (20)	Donyell Marshall (13)	Alvin Williams (9)	Air Canada Centre 19,800	25–30
56	February 24	@ New Jersey	L 74–86 (OT)	Roger Mason (18)	Jérôme Moïso , Morris Peterson (6)	Milt Palacio (5)	Continental Airlines Arena 12,829	25–31
57	February 25	Washington	L 74–76 (OT)	Donyell Marshall (20)	Chris Bosh (9)	Roger Mason (6)	Air Canada Centre 17,291	25–32
58	February 27	@ Boston	L 75–88 (OT)	Donyell Marshall (19)	Donyell Marshall (13)	Roger Mason , Milt Palacio (4)	FleetCenter 16,681	25–33
