Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
59	March 2	@ Minnesota	W 111–108 (OT)	Kevin Durant (25)	Chris Wilcox (15)	Earl Watson (9)	Target Center 11,508	16–43
60	March 4	@ Detroit	L 97–100 (OT)	Earl Watson (23)	Johan Petro Chris Wilcox (10)	Earl Watson (7)	The Palace of Auburn Hills 22,076	16–44
61	March 5	@ Milwaukee	L 106–118 (OT)	Kevin Durant (23)	Johan Petro (15)	Earl Watson (8)	Bradley Center 15,010	16–45
62	March 7	@ Philadelphia	L 83–117 (OT)	Chris Wilcox (20)	Nick Collison Johan Petro (5)	Earl Watson (5)	Wachovia Center 17,762	16–46
63	March 9	@ Toronto	L 106–114 (OT)	Chris Wilcox (28)	Chris Wilcox (10)	Luke Ridnour (9)	KeyArena 19,800	16–47
64	March 11	@ Indiana	L 107–114 (OT)	Kevin Durant (27)	Nick Collison (8)	Luke Ridnour (8)	Conseco Fieldhouse 11,216	16–48
65	March 12	@ Boston	L 82–111 (OT)	Kevin Durant (16)	Johan Petro (10)	Earl Watson (7)	TD Banknorth Garden 18,624	16–49
66	March 14	Minnesota	L 116–121 (OT)	Kevin Durant (24)	Nick Collison (8)	Earl Watson (10)	KeyArena 14,035	16–50
67	March 16	@ Denver	L 98–110 (OT)	Kevin Durant (23)	Chris Wilcox (12)	Earl Watson (7)	Pepsi Center 19,155	16–51
68	March 19	Phoenix	L 105–130 (OT)	Jeff Green (19)	Nick Collison (12)	Four players (3)	KeyArena 17,072	16–52
69	March 21	@ L. A. Lakers	L 101–115 (OT)	Kevin Durant Earl Watson (20)	Johan Petro (11)	Earl Watson (7)	Staples Center 18,997	16–53
70	March 22	@ Utah	W 97–84 (OT)	Kevin Durant Jeff Green (23)	Nick Collison (13)	Earl Watson (5)	EnergySolutions Arena 19,911	16–54
71	March 24	Portland	L 99–104 (OT)	Kevin Durant (23)	Nick Collison (11)	Luke Ridnour (9)	KeyArena 11,292	17–54
72	March 26	Washington	L 99–104 (OT)	Kevin Durant (32)	Nick Collison (21)	Earl Watson (6)	KeyArena 10,497	17–55
73	March 28	Charlotte	L 93–96 (OT)	Kevin Durant (18)	Nick Collison (10)	Earl Watson (6)	KeyArena 13,592	17–56
74	March 30	Sacramento	L 107–120 (OT)	Kevin Durant (25)	Nick Collison (8)	Earl Watson (12)	KeyArena 10,862	17–57
