Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
57	March 1	@ Boston	W 103–96 (OT)	Dwyane Wade (24)	Shaquille O'Neal (9)	Jason Williams (9)	FleetCenter	37-20
58	March 4	Atlanta	W 95–83 (OT)	Shaquille O'Neal (21)	Shaquille O'Neal (8)	Jason Williams (7)	American Airlines Arena	38-20
59	March 6	@ Charlotte	W 106–105 (OT)	Shaquille O'Neal (35)	Udonis Haslem (13)	Jason Williams (5)	Charlotte Arena	39-20
60	March 8	Washington	W 118–112 (OT)	Dwyane Wade (40)	Shaquille O'Neal (11)	Dwyane Wade , Jason Williams (5)	American Airlines Arena	40-20
61	March 10	Golden State	L 106–111 (OT)	Dwyane Wade (42)	Shaquille O'Neal (15)	Dwyane Wade (6)	American Airlines Arena	40-21
62	March 12	Cleveland	W 98–92 (OT)	Dwyane Wade (35)	Dwyane Wade (9)	Dwyane Wade (7)	American Airlines Arena	41-21
64	March 16	Boston	W 107–104 (OT)	Dwyane Wade (30)	Udonis Haslem , Shaquille O'Neal (11)	Dwyane Wade (6)	American Airlines Arena	43-21
65	March 18	@ Chicago	W 85–84 (OT)	Dwyane Wade (15)	Udonis Haslem (11)	Jason Williams (5)	United Center	44-21
66	March 19	@ New York	W 111–100 (OT)	Dwyane Wade (30)	Udonis Haslem (7)	Dwyane Wade , Jason Williams (9)	Madison Square Garden	45-21
67	March 21	@ Minnesota	L 96–100 (OT)	Dwyane Wade (35)	Alonzo Mourning (12)	Dwyane Wade (8)	American Airlines Arena	45-22
68	March 22	@ Detroit	L 73–82 (OT)	Shaquille O'Neal (27)	Udonis Haslem (12)	Dwyane Wade (9)	The Palace of Auburn Hills	45-23
69	March 24	Charlotte	W 114–93 (OT)	Dwyane Wade (24)	Shaquille O'Neal (9)	Dwyane Wade (8)	American Airlines Arena	46-23
70	March 27	Indiana	W 96–91 (OT)	Shaquille O'Neal (23)	Shaquille O'Neal (11)	Dwyane Wade (5)	American Airlines Arena	47-23
