Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
33	January 2	Miami	W 86–76 (OT)	Rashard Lewis (17)	Dwight Howard (15)	Jameer Nelson , Hedo Türkoğlu (5)	Amway Arena 17,461	26–7
34	January 4	@ Toronto	L 102–108 (OT)	Dwight Howard (39)	Dwight Howard (8)	Rashard Lewis (9)	Air Canada Centre 19,322	26–8
35	January 6	Washington	W 89–80 (OT)	Hedo Türkoğlu (22)	Dwight Howard (16)	Hedo Türkoğlu (7)	Amway Arena 16,011	27–8
36	January 7	@ Atlanta	W 106–102 (OT)	Dwight Howard (23)	Dwight Howard (19)	Hedo Türkoğlu (8)	Philips Arena 13,748	28–8
37	January 9	Atlanta	W 121–87 (OT)	Hedo Türkoğlu (21)	Marcin Gortat (11)	Jameer Nelson (9)	Amway Arena 17,461	29–8
38	January 11	@ San Antonio	W 105–98 (OT)	Dwight Howard (24)	Dwight Howard (14)	Jameer Nelson , Hedo Türkoğlu (5)	AT&T Center 18,216	30–8
39	January 13	@ Sacramento	W 139–107 (OT)	Dwight Howard (25)	Dwight Howard (15)	Jameer Nelson (11)	ARCO Arena 11,168	31–8
40	January 16	@ L.A. Lakers	W 109–103 (OT)	Jameer Nelson (28)	Dwight Howard (20)	Jameer Nelson (8)	Staples Center 18,997	32–8
41	January 17	@ Denver	W 106–88 (OT)	Hedo Türkoğlu (31)	Dwight Howard (20)	Hedo Türkoğlu , Jameer Nelson (5)	Pepsi Center 19,749	33–8
42	January 22	Boston	L 80–90 (OT)	Hedo Türkoğlu (22)	Dwight Howard (11)	Jameer Nelson (3)	Amway Arena 17,461	33–9
43	January 24	@ Miami	L 97–103 (OT)	Dwight Howard (22)	Dwight Howard (10)	Jameer Nelson (7)	American Airlines Arena 19,600	33–10
44	January 27	Indiana	W 135–111 (OT)	Mickaël Piétrus (27)	Mickaël Piétrus , Dwight Howard (10)	Jameer Nelson , Hedo Türkoğlu (8)	Amway Arena 17,461	34–10
45	January 29	Cleveland	W 99–88 (OT)	Dwight Howard (22)	Dwight Howard (18)	Rashard Lewis (5)	Amway Arena 17,461	35–10
