Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
60	March 1	@ Philadelphia	W 101–93 (OT)	Jason Terry (30)	Jason Kidd , Shawn Marion (10)	Jason Kidd (13)	Wells Fargo Center 13,509	44–16
61	March 4	Indiana	W 116–108 (OT)	Dirk Nowitzki (29)	Shawn Marion (7)	José Juan Barea (8)	American Airlines Center 20,385	45–16
62	March 6	Memphis	L 103–104 (OT)	Jason Terry (26)	Shawn Marion (12)	Jason Kidd (6)	American Airlines Center 20,102	45–17
63	March 7	@ Minnesota	W 108–105 (OT)	Dirk Nowitzki (25)	Brendan Haywood , Shawn Marion (10)	Jason Kidd (9)	Target Center 13,288	46–17
64	March 9	@ New Orleans	L 92–93 (OT)	Dirk Nowitzki (26)	Tyson Chandler (13)	Jason Kidd (7)	New Orleans Arena 14,472	46–18
65	March 10	New York	W 127–109 (OT)	Dirk Nowitzki (23)	Dirk Nowitzki (9)	Jason Kidd (8)	American Airlines Center 20,517	47–18
66	March 12	LA Lakers	L 91–96 (OT)	Shawn Marion , Dirk Nowitzki (25)	Shawn Marion (12)	Jason Kidd (9)	American Airlines Center 20,619	47–19
67	March 15	@ Portland	L 101–104 (OT)	Dirk Nowitzki (28)	Dirk Nowitzki (11)	Jason Kidd (14)	Rose Garden 20,631	47–20
68	March 16	@ Golden State	W 112–106 (OT)	Dirk Nowitzki (34)	Dirk Nowitzki (13)	Jason Kidd (11)	Oracle Arena 19,596	48–20
69	March 18	San Antonio	L 91–97 (OT)	Dirk Nowitzki (23)	Dirk Nowitzki (9)	Jason Kidd (9)	American Airlines Center 20,614	48–21
70	March 20	Golden State	W 101–73 (OT)	Dirk Nowitzki (20)	Tyson Chandler (17)	José Juan Barea , Jason Kidd (6)	American Airlines Center 20,324	49–21
71	March 24	Minnesota	W 104–96 (OT)	Dirk Nowitzki (30)	Dirk Nowitzki (11)	Jason Kidd (13)	American Airlines Center 20,296	50–21
72	March 26	@ Utah	W 94–77 (OT)	Jason Terry (22)	Tyson Chandler , Shawn Marion (7)	José Juan Barea , Jason Kidd (6)	EnergySolutions Arena 19,649	51–21
73	March 27	@ Phoenix	W 91–83 (OT)	Tyson Chandler , Jason Kidd , Jason Terry (16)	Tyson Chandler (18)	José Juan Barea (5)	US Airways Center 17,314	52–21
74	March 30	@ LA Clippers	W 106–100 (OT)	Dirk Nowitzki (24)	Shawn Marion (9)	Jason Kidd (10)	Staples Center 19,060	53–21
