Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
72	April 3	Sacramento Kings	W 106-91	E. Johnson , S. Kemp (20)	S. Kemp (14)	N. McMillan , S. Threatt (6)	Seattle Center Coliseum 11,987	35-37
73	April 5	@ Los Angeles Clippers	L 90-109	E. Johnson (19)	S. Kemp (12)	N. McMillan (4)	Los Angeles Memorial Sports Arena 12,932	35-38
74	April 7	W 124-117	@ Denver Nuggets	E. Johnson (31)	S. Kemp (10)	D. McKey (4)	McNichols Sports Arena 13,779	36-38
75	April 8	Denver Nuggets	W 118-112	B. Benjamin , E. Johnson , R. Pierce (19)	B. Benjamin , S. Kemp (10)	N. McMillan , G. Payton (8)	Seattle Center Coliseum 12,811	37-38
76	April 10	Los Angeles Clippers	W 140-108	B. Benjamin (22)	B. Benjamin (11)	S. Threatt (9)	Tacoma Dome 5,714	38-38
77	April 12	San Antonio Spurs	W 100-99	R. Pierce (21)	B. Benjamin , S. Kemp (8)	G. Payton (7)	Seattle Center Coliseum 13,340	39-38
78	April 13	Orlando Magic	W 105-96	S. Kemp (21)	S. Kemp (7)	D. Barros (7)	Seattle Center Coliseum 13,073	40-38
79	April 15	Houston Rockets	L 93-97	E. Johnson (22)	M. Cage (8)	S. Threatt (7)	Seattle Center Coliseum 13,760	40-39
80	April 18	@ Utah Jazz	L 103-130	E. Johnson (17)	B. Benjamin (8)	S. Threatt (6)	Salt Palace 12,616	40-40
81	April 19	Phoenix Suns	W 104-93	R. Pierce (23)	B. Benjamin (10)	N. McMillan (7)	Seattle Center Coliseum 12,591	41-40
82	April 21	@ Los Angeles Lakers	L 100-103	E. Johnson (18)	B. Benjamin (12)	N. McMillan (8)	Great Western Forum 17,505	41-41
