Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
60	March 1	@ Memphis	L 93–109 (OT)	Gary Neal (14)	Tim Duncan (8)	Manu Ginóbili (7)	FedExForum 13,480	49–11
61	March 2	@ Cleveland	W 109–99 (OT)	George Hill (22)	DeJuan Blair (10)	Tim Duncan , Manu Ginóbili (6)	Quicken Loans Arena 18,795	50–11
62	March 4	Miami	W 125–95 (OT)	Manu Ginóbili (20)	Tim Duncan (14)	Tony Parker (8)	AT&T Center 18,581	51–11
63	March 6	L.A. Lakers	L 83–99 (OT)	Gary Neal (15)	DeJuan Blair (12)	Gary Neal (4)	AT&T Center 18,996	51–12
64	March 9	Detroit	W 111–104 (OT)	Tony Parker (23)	Tim Duncan (12)	Tony Parker (7)	AT&T Center 18,581	52–12
65	March 11	Sacramento	W 108–103 (OT)	Tony Parker (27)	Tim Duncan (10)	Manu Ginóbili (7)	AT&T Center 18,712	53–12
66	March 12	@ Houston	W 115–107 (OT)	Tony Parker (21)	Antonio McDyess (12)	Tony Parker (6)	Toyota Center 18,245	54–12
67	March 14	@ Miami	L 80–110 (OT)	Tony Parker (18)	Tim Duncan , Manu Ginóbili (6)	Manu Ginóbili , Tony Parker (5)	American Airlines Arena 20,021	54–13
68	March 18	@ Dallas	W 97–91 (OT)	Tony Parker (33)	Tim Duncan (8)	Manu Ginóbili (5)	American Airlines Center 20,614	55–13
69	March 19	Charlotte	W 109–98 (OT)	Steve Novak (19)	DeJuan Blair , Tiago Splitter (6)	George Hill , Tony Parker (9)	AT&T Center 19,075	56–13
70	March 21	Golden State	W 111–96 (OT)	Manu Ginóbili (28)	Tiago Splitter (14)	Tony Parker (15)	AT&T Center 18,443	57–13
71	March 23	@ Denver	L 112–115 (OT)	Gary Neal (25)	Antonio McDyess (12)	Tony Parker (5)	Pepsi Center 19,155	57–14
72	March 25	@ Portland	L 96–98 (OT)	Manu Ginóbili (21)	Antonio McDyess (8)	Manu Ginóbili (7)	Rose Garden 20,644	57–15
73	March 27	@ Memphis	L 104–111 (OT)	George Hill (30)	DeJuan Blair (6)	Tony Parker (6)	FedExForum 17,098	57–16
74	March 28	Portland	L 92–100 (OT)	George Hill (27)	Tiago Splitter (9)	George Hill (6)	AT&T Center 18,583	57–17
