Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
19	December 3	L.A. Clippers	W 103–96 (OT)	Yao Ming (24)	Yao Ming (10)	Rafer Alston (7)	Toyota Center 15,358	12–7
20	December 5	Golden State	W 131–112 (OT)	Yao Ming (33)	Yao Ming (14)	Yao Ming , Ron Artest (5)	Toyota Center 14,438	13–7
21	December 8	@ Memphis	L 97–109 (OT)	Luis Scola , Rafer Alston (16)	Luis Scola (15)	Rafer Alston (8)	FedExForum 10,691	13–8
22	December 9	Atlanta	W 92–84 (OT)	Yao Ming (24)	Yao Ming (19)	Rafer Alston (6)	Toyota Center 16,439	14–8
23	December 12	@ Golden State	W 119–108 (OT)	Tracy McGrady (24)	Yao Ming (14)	Tracy McGrady (9)	Oracle Arena 19,276	15–8
24	December 13	@ L.A. Clippers	L 82–95 (OT)	Yao Ming (24)	Yao Ming (13)	Rafer Alston (7)	Staples Center 16,203	15–9
25	December 16	Denver	W 108–96 (OT)	Yao Ming (32)	Tracy McGrady (14)	Tracy McGrady (10)	Toyota Center 17,737	16–9
26	December 19	Sacramento	W 107–96 (OT)	Yao Ming (30)	Carl Landry (11)	Tracy McGrady (8)	Toyota Center 18,271	17–9
27	December 20	@ Minnesota	W 109–102 (OT)	Tracy McGrady (23)	Aaron Brooks , Chuck Hayes (10)	Tracy McGrady , Aaron Brooks (5)	Target Center 12,115	18–9
28	December 22	@ New Jersey	W 114–91 (OT)	Yao Ming (24)	Yao Ming (16)	Aaron Brooks (6)	Izod Center 16,303	19–9
29	December 23	@ Cleveland	L 90–99 (OT)	Rafer Alston (20)	Luis Scola (8)	Tracy McGrady (6)	Quicken Loans Arena 20,562	19–10
30	December 26	@ New Orleans	L 79–88 (OT)	Yao Ming (19)	Yao Ming (12)	Tracy McGrady (4)	New Orleans Arena 18,326	19–11
31	December 27	Utah	W 120–115 (2OT)	Ron Artest (28)	Luis Scola (14)	Ron Artest , Luis Scola (4)	Toyota Center 18,245	20–11
32	December 29	Washington	L 87–89 (OT)	Ron Artest (20)	Yao Ming (8)	Tracy McGrady (7)	Toyota Center 18,278	20–12
