Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
47	February 2	Detroit	L 93–97 (OT)	Brook Lopez (27)	Kris Humphries (12)	Devin Harris (14)	Izod Center 9,417	4-43
48	February 3	@ Toronto	L 99–108 (OT)	Devin Harris, Yi Jianlian (15)	Kris Humphries (11)	Devin Harris (8)	Air Canada Centre 15,222	4-44
49	February 5	@ Boston	L 87–96 (OT)	Brook Lopez (19)	Kris Humphries (8)	Devin Harris (8)	TD Garden 18,624	4-45
50	February 6	@ Detroit	L 92–99 (OT)	Devin Harris (21)	Kris Humphries (9)	Devin Harris (7)	The Palace of Auburn Hills 20,176	4-46
51	February 9	@ Cleveland	L 97–104 (OT)	Courtney Lee (24)	Brook Lopez (14)	Keyon Dooling (7)	Quicken Loans Arena 20,562	4-47
52	February 10	Milwaukee	L 77–97 (OT)	Devin Harris (27)	Yi Jianlian (14)	Devin Harris (9)	Izod Center 12,873	4-48
53	February 16	@ Charlotte	W 103–94 (OT)	Courtney Lee (21)	Kris Humphries, Josh Boone (8)	Devin Harris (9)	Time Warner Cable Arena 13,712	5-48
54	February 17	Miami	L 84–87 (OT)	Brook Lopez (26)	Kris Humphries (12)	Devin Harris (6)	Izod Center 12,251	5-49
55	February 19	Toronto	L 89–106 (OT)	Brook Lopez (22)	Brook Lopez (8)	Devin Harris (11)	Izod Center 11,994	5-50
56	February 21	Memphis	L 94–104 (OT)	Brook Lopez (26)	Brook Lopez, Josh Boone (9)	Devin Harris (13)	Izod Center 12,076	5-51
57	February 23	Portland	L 93–102 (OT)	Devin Harris, Courtney Lee (28)	Brook Lopez (10)	Devin Harris (5)	Izod Center 11,138	5-52
58	February 27	@ Boston	W 104–96 (OT)	Brook Lopez (25)	Kris Humphries, Yi Jianlian (10)	Devin Harris (5)	TD Garden 18,624	6-52
