Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
59	March 1	@ Indiana	L 100–109 (OT)	Reggie Williams (25)	David Lee (11)	Stephen Curry (7)	Conseco Fieldhouse 9,557	26–33
60	March 2	@ Washington	W 106–102 (OT)	Stephen Curry (29)	David Lee (16)	David Lee (6)	Verizon Center 17,865	27–33
61	March 4	@ Boston	L 103–107 (OT)	Monta Ellis (41)	David Lee (12)	Stephen Curry (5)	TD Garden 18,624	27–34
62	March 6	@ Philadelphia	L 117–125 (OT)	Monta Ellis (27)	David Lee (14)	Stephen Curry (7)	Wells Fargo Center 11,294	27–35
63	March 8	@ Cleveland	W 95–85 (OT)	Monta Ellis (24)	David Lee (14)	Monta Ellis (7)	Quicken Loans Arena 19,919	28–35
64	March 9	@ New Jersey	L 90–94 (OT)	David Lee (17)	David Lee (10)	Monta Ellis (4)	Prudential Center 13,513	28–36
65	March 11	Orlando	W 123–120 (OT)	Monta Ellis (39)	Monta Ellis , David Lee , Dorell Wright (6)	Stephen Curry (12)	Oracle Arena 19,596	29–36
66	March 13	Minnesota	W 100–77 (OT)	Stephen Curry (24)	Stephen Curry (9)	Stephen Curry (6)	Oracle Arena 17,788	30–36
67	March 14	@ Sacramento	L 119–129 (OT)	Al Thornton (23)	David Lee , Vladimir Radmanović (4)	Monta Ellis (9)	Power Balance Pavilion 14,243	30–37
68	March 16	Dallas	L 106–112 (OT)	Monta Ellis (26)	David Lee (9)	Monta Ellis (11)	Oracle Arena 19,596	30–38
69	March 18	@ Phoenix	L 97–108 (OT)	Dorell Wright (30)	David Lee (10)	Stephen Curry (5)	US Airways Center 18,422	30–39
70	March 20	@ Dallas	L 73–101 (OT)	Monta Ellis (18)	David Lee (12)	Stephen Curry (6)	American Airlines Center 20,324	30–40
71	March 21	@ San Antonio	L 96–111 (OT)	Ekpe Udoh (15)	David Lee (9)	Monta Ellis (4)	AT&T Center 18,443	30–41
72	March 23	@ Houston	L 112–131 (OT)	Dorell Wright (34)	David Lee (9)	Stephen Curry , Dorell Wright (6)	Toyota Center 16,623	30–42
73	March 25	Toronto	W 138–100 (OT)	Monta Ellis (27)	David Lee (7)	Monta Ellis (10)	Oracle Arena 17,504	31–42
74	March 27	Washington	W 114–104 (OT)	Monta Ellis (37)	David Lee (12)	Monta Ellis (13)	Oracle Arena 17,723	32–42
75	March 29	@ Oklahoma City	L 114–115 (OT)	Stephen Curry (35)	David Lee (15)	Monta Ellis (11)	Oklahoma City Arena 18,203	32–43
