Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
32	January 2	@ Dallas	L 86–96 (OT)	Andre Iguodala (22)	Andre Miller (11)	Andre Iguodala (5)	American Airlines Center 20,327	13–19
33	January 3	@ San Antonio	L 106–108 (OT)	Andre Miller (28)	Andre Iguodala (8)	Andre Iguodala (8)	AT&T Center 18,797	13–20
34	January 6	Houston	W 104–96 (OT)	Andre Iguodala (28)	Marreese Speights (8)	Andre Miller , Louis Williams (8)	Wachovia Center 14,858	14–20
35	January 7	@ Milwaukee	W 110–105 (OT)	Andre Miller (28)	Andre Miller (9)	Andre Iguodala (7)	Bradley Center 13,381	15–20
36	January 9	Charlotte	W 93–87 (OT)	Andre Miller (22)	Samuel Dalembert (9)	Andre Iguodala (7)	Wachovia Center 14,235	16–20
37	January 11	@ Atlanta	W 109–94 (OT)	Andre Iguodala (27)	Thaddeus Young (9)	Andre Iguodala (9)	Philips Arena 15,079	17–20
38	January 14	Portland	W 100–79 (OT)	Andre Iguodala (29)	Samuel Dalembert (9)	Louis Williams , Andre Iguodala , Andre Miller (6)	Wachovia Center 14,561	18–20
39	January 16	San Antonio	W 109–87 (OT)	Thaddeus Young (27)	Samuel Dalembert (12)	Andre Iguodala (8)	Wachovia Center 18,739	19–20
40	January 17	@ New York	W 107–97 (OT)	Andre Iguodala (28)	Andre Iguodala , Thaddeus Young (10)	Andre Miller (8)	Madison Square Garden 19,408	20–20
41	January 19	Dallas	L 93–95 (OT)	Louis Williams (25)	Andre Iguodala (12)	Andre Miller (7)	Wachovia Center 14,503	20–21
42	January 24	New York	W 116–110 (OT)	Andre Iguodala (24)	Samuel Dalembert (17)	Andre Iguodala (6)	Wachovia Center 19,239	21–21
43	January 26	@ New Orleans	L 86–101 (OT)	Thaddeus Young (22)	Samuel Dalembert (12)	Andre Iguodala (7)	New Orleans Arena 16,131	21–22
44	January 28	@ Houston	W 95–93 (OT)	Andre Iguodala (20)	Samuel Dalembert (13)	Andre Miller (7)	Toyota Center 15,544	22–22
45	January 30	Washington	W 104–94 (OT)	Andre Iguodala , Willie Green (20)	Thaddeus Young (9)	Andre Miller (9)	Wachovia Center 15,528	23–22
