Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
63	March 8	Denver	W 114–106 (OT)	Kevin Martin (26)	Spencer Hawes , Bobby Jackson (8)	Kevin Martin (8)	ARCO Arena 12,678	14–49
64	March 10	Oklahoma City	L 98–99 (OT)	Spencer Hawes (20)	Spencer Hawes (10)	Bobby Jackson (6)	ARCO Arena 10,784	14–50
65	March 13	Cleveland	L 123–126 (OT)	Kevin Martin (34)	Andrés Nocioni (9)	Spencer Hawes (4)	ARCO Arena 16,317	14–51
66	March 15	@ Washington	L 104–106 (OT)	Kevin Martin (24)	Jason Thompson (14)	Beno Udrih (7)	Verizon Center 15,108	14–52
67	March 17	@ Atlanta	L 97–119 (OT)	Kevin Martin (31)	Jason Thompson (8)	Beno Udrih (6)	Philips Arena 14,226	14–53
68	March 18	@ Charlotte	L 88–104 (OT)	Rashad McCants (30)	Jason Thompson (11)	Beno Udrih (6)	Time Warner Cable Arena 13,594	14–54
69	March 20	@ New York	W 121–94 (OT)	Kevin Martin (30)	Spencer Hawes (13)	Beno Udrih (7)	Madison Square Garden 19,763	15–54
70	March 22	Philadelphia	L 100–112 (OT)	Francisco García (24)	Jason Thompson (13)	Spencer Hawes (9)	ARCO Arena 12,943	15–55
71	March 27	Memphis	L 95–113 (OT)	Kevin Martin (31)	Jason Thompson (8)	Beno Udrih (5)	ARCO Arena 12,987	15–56
72	March 29	Phoenix	W 126–118 (OT)	Jason Thompson (21)	Spencer Hawes (10)	Beno Udrih (7)	ARCO Arena 13,623	16–56
