Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
32	January 1	Sacramento	W 109–108 (OT)	Kobe Bryant (39)	Pau Gasol (16)	Kobe Bryant (5)	Staples Center 18,997	26–6
33	January 3	Dallas	W 131–96 (OT)	Jordan Farmar (24)	Lamar Odom (15)	Kobe Bryant (8)	Staples Center 18,997	27–6
34	January 5	Houston	W 88–79 (OT)	Andrew Bynum (24)	Lamar Odom (19)	Lamar Odom (9)	Staples Center 18,997	28–6
35	January 6	@ L.A. Clippers	L 91–102 (OT)	Kobe Bryant (33)	Kobe Bryant (8)	Lamar Odom (16)	Staples Center 19,388	28–7
36	January 8	@ Portland	L 98–107 (OT)	Kobe Bryant (32)	Lamar Odom (13)	Kobe Bryant (7)	Rose Garden 20,629	28–8
37	January 10	Milwaukee	W 95–77 (OT)	Shannon Brown (19)	Andrew Bynum (18)	Lamar Odom (9)	Staples Center 18,997	29–8
38	January 12	@ San Antonio	L 85–105 (OT)	Andrew Bynum (23)	Lamar Odom (12)	Lamar Odom (6)	AT&T Center 18,581	29–9
39	January 13	@ Dallas	W 100–95 (OT)	Andrew Bynum (22)	Lamar Odom (14)	Lamar Odom (4)	American Airlines Center 20,491	30–9
40	January 15	L.A. Clippers	W 126–86 (OT)	Kobe Bryant (30)	Derek Fisher (8)	Derek Fisher (6)	Staples Center 18,997	31–9
41	January 18	Orlando	W 98–92 (OT)	Shannon Brown (22)	Lamar Odom (16)	Kobe Bryant (7)	Staples Center 18,997	32–9
42	January 21	@ Cleveland	L 87–93 (OT)	Kobe Bryant (31)	Lamar Odom (10)	Ron Artest , Kobe Bryant , Derek Fisher (4)	Quicken Loans Arena 20,562	32–10
43	January 22	@ New York	W 115–105 (OT)	Kobe Bryant (27)	Lamar Odom (14)	Kobe Bryant (6)	Madison Square Garden 19,763	33–10
44	January 24	@ Toronto	L 105–106 (OT)	Kobe Bryant (27)	Kobe Bryant (16)	Kobe Bryant (9)	Air Canada Centre 20,111	33–11
45	January 26	@ Washington	W 115–103 (OT)	Kobe Bryant , Pau Gasol (26)	Pau Gasol (10)	Kobe Bryant (8)	Verizon Center 20,173	34–11
46	January 27	@ Indiana	W 118–96 (OT)	Kobe Bryant (29)	Lamar Odom (14)	Kobe Bryant (7)	Conseco Fieldhouse 18,165	35–11
47	January 29	@ Philadelphia	W 99–91 (OT)	Kobe Bryant (24)	Pau Gasol (10)	Pau Gasol (5)	Wachovia Center 20,809	36–11
