Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
32	January 2	@ New York	L 92–98 (OT)	Danny Granger (25)	Danny Granger (17)	Darren Collison (6)	Madison Square Garden 19,763	14–18
33	January 7	San Antonio	L 87–90 (OT)	Tyler Hansbrough (23)	Roy Hibbert (14)	Darren Collison (6)	Conseco Fieldhouse 14,157	14–19
34	January 8	@ Atlanta	L 93–108 (OT)	Danny Granger (16)	Mike Dunleavy , Roy Hibbert (7)	T. J. Ford (6)	Philips Arena 13,547	14–20
35	January 11	@ Philadelphia	W 111–103 (OT)	Danny Granger (27)	Tyler Hansbrough (9)	Darren Collison (13)	Wells Fargo Center 10,890	15–20
36	January 12	Dallas	W 102–89 (OT)	Brandon Rush (20)	Mike Dunleavy (11)	Danny Granger (6)	Conseco Fieldhouse 11,204	16–20
37	January 14	Chicago	L 86–99 (OT)	Danny Granger (22)	Jeff Foster (15)	Darren Collison (5)	Conseco Fieldhouse 18,165	16–21
38	January 17	@ L.A. Clippers	L 107–114 (OT)	Danny Granger (32)	Jeff Foster (8)	Darren Collison (8)	Staples Center 15,863	16–22
39	January 19	@ Golden State	L 108–110 (OT)	Danny Granger (32)	Jeff Foster (15)	Danny Granger (6)	Oracle Arena 18,185	16–23
40	January 22	@ Portland	L 92–97 (OT)	Danny Granger (24)	Roy Hibbert (10)	Darren Collison (7)	Rose Garden 20,563	16–24
41	January 23	@ Denver	L 107–121 (OT)	Tyler Hansbrough (27)	Tyler Hansbrough (10)	A. J. Price (8)	Pepsi Center 17,047	16–25
42	January 26	Orlando	L 96–111 (OT)	Danny Granger (27)	Jeff Foster (8)	Darren Collison (4)	Conseco Fieldhouse 12,164	16–26
43	January 28	New Jersey	W 124–92 (OT)	Mike Dunleavy (30)	Jeff Foster , Roy Hibbert (6)	Darren Collison (8)	Conseco Fieldhouse 11,337	17–26
44	January 29	@ Chicago	L 89–110 (OT)	Josh McRoberts (20)	Jeff Foster (10)	Darren Collison (8)	United Center 21,611	17–27
