Game	Date	Team	Score	High points	High rebounds	High assists	Location Attendance	Record
33	January 1	Oklahoma City	W 101–74 (OT)	Tim Duncan (21)	DeJuan Blair , Tim Duncan (9)	Tony Parker (10)	AT&T Center 18,581	29–4
34	January 4	@ New York	L 115–128 (OT)	Tony Parker (26)	DeJuan Blair (8)	Tony Parker (6)	Madison Square Garden 19,763	29–5
35	January 5	@ Boston	L 103–105 (OT)	Manu Ginóbili (24)	Manu Ginóbili (8)	Tony Parker (5)	TD Garden 18,624	29–6
36	January 7	@ Indiana	W 90–87 (OT)	Manu Ginóbili (25)	Tim Duncan (15)	Manu Ginóbili , George Hill (4)	Conseco Fieldhouse 14,157	30–6
37	January 9	Minnesota	W 94–91 (OT)	Manu Ginóbili (21)	Matt Bonner (9)	Tim Duncan (5)	AT&T Center 18,581	31–6
38	January 11	@ Minnesota	W 107–96 (OT)	Manu Ginóbili (19)	Manu Ginóbili (9)	Tony Parker (13)	Target Center 11,209	32–6
39	January 12	@ Milwaukee	W 91–84 (OT)	Manu Ginóbili (23)	Tim Duncan (8)	Tony Parker (9)	Bradley Center 14,061	33–6
40	January 14	Dallas	W 101–89 (OT)	Tony Parker , DeJuan Blair (18)	DeJuan Blair (13)	Tony Parker (6)	AT&T Center 18,581	34–6
41	January 16	Denver	W 110–97 (OT)	Tony Parker (30)	Tim Duncan (16)	Manu Ginóbili (7)	AT&T Center 18,581	35–6
42	January 19	Toronto	W 104–95 (OT)	Manu Ginóbili (23)	Tim Duncan (12)	Manu Ginóbili (7)	AT&T Center 18,581	36–6
43	January 21	New York	W 101–92 (OT)	Tim Duncan , Tony Parker (21)	Tim Duncan (16)	Tony Parker (13)	AT&T Center 18,581	37–6
44	January 22	@ New Orleans	L 72–96 (OT)	Tiago Splitter (11)	DeJuan Blair , Tiago Splitter (6)	Manu Ginóbili (6)	New Orleans Arena 18,023	37–7
45	January 24	@ Golden State	W 113–102 (OT)	Manu Ginóbili (20)	Antonio McDyess (10)	Tony Parker (11)	Oracle Arena 18,523	38–7
46	January 26	@ Utah	W 112–105 (OT)	Manu Ginóbili (26)	DeJuan Blair (9)	Manu Ginóbili (7)	EnergySolutions Arena 19,911	39–7
